corpus,postid,text,emo,info,c2c
epilepsy_exchange,2179_0,"Hi Amy, APS: It may not be that they don't want to. They May Be just Over-Loaded with other cases. You Need Proof that he is being held against his Will. You Have proof on your cell phone. Keep calling Everyone!! Tell Them you have Proof. Forget Calling! Visit in Person! If You could talk with his other friends & get their written statement on his condition, that may help, too. Have one of those friends chek on him again! No Calls! In Person! It would be Great if a Friend could get him out of that house & back to you. Also, as his Wife you are entitled to receive his SSN. Did the 2 of you set up a joint Bank account? Get the paperwork from the bank to have SSN Direct Deposit to his savings. You will need his signature, so take the papers & have the friend who cheks on him, have them signed in private. Report the Fact that she is cashing his Cheks! I can't believe Officials aren't taking you seriously. So, keep Bugging them till they Do! WHY? Cuz, I think the ol' Lady probably Hid his Pills! Or{ he says he wants someone to come get him, sooo, send a friend! Oh, he ain't feeling Well? Well, I'll just stick around & be his 'companion' for the day & Sneak him out the Window. Can you picture that or something similar? Keep in mind: Faith, Hope, Love! Where there is a Will, There Is A Way! Stop Crying. Get your Sleep! You need All the Strength you can Muster. STAY STRONG! You Can DO This! Love Candi",4.7,5.0,F
epilepsy_exchange,1353_2,"Hello Walker, Possible Stress over Christmas & missing meds will do that. :( Did you ask your DR about taking meds all at once? I did. Why? Cuz, they were making me sleep almost ALL day & nite when taken as prescribed, 3X a Day. That was over 20 yrs ago. The DR agreed I could take full dose at nite. I have been s-f except, like you, when i have forgotten to take my meds. Which has been rare. :) I believe the thought is to maintain a consistent level at all times. And as long as taking them all at once isn't tooo much for you, you are fine. So, if your new regimen (3X a day) doesn't work (you show signs of mood swings, over-tired or any other side effects) then call your DR back & ask to go back to old regimen. Just Don't miss, again. :) Good Luck! :) HUGS! Love Candi",3.9,3.4,F
epilepsy_exchange,1786_7,P.S. I forgot to mention: Phylis has an article about Depakote you need to read. Visit epilepsytalk.com. Site link in Resources. You do not need to be a member to read the articles. Love ya.,2.2,4.1,P
epilepsy_exchange,2287_7,"I feel the same way, Candi. I prefer shotgun as well. I hope I will get my confidence back, but if I not, I'll be okay with short distances, slow speeds & driving only when absolutely necessary. I have driven to the doctor a few times when my aide hasn't been able to take me & to the store a few times - I just don't like to drive yet. Driving just doesn't feel right now. I've been horribly sick for the last 3 weeks with a sinus infection that went into my ears last week. It is messing me up. I have forgotten to take my meds 5 times in the last week I can't risk doing that now that I have a med combo that works! I told my husband & my aide that they need to keep after me to make sure I've taken them each time, plus I've set my phone alarm to go off when I'm supposed to take them, so I'm not going to miss them any more. Well, I'm off now with things to do. Hugs, Candi. Shelia",3.1,2.3,C
epilepsy_exchange,1875_13,"they could just put up a wa rning that says if you have EP or hav ehad szs consult pychison before use. Just like on the backside of Wii games. I contacted my neuro last week. I had been playing the bowling game for more than an hr at a time amd he said I should just stick to 30 minutes at a tme then give it a break. I was getting all dizzy when I was playing it longer, and he said that is why he only wants me to play them for only 30 minutes at a time. maybe you sould only be on the FB timeline for only a certain amount of time so it doen't bother you guys. just thought i would make a suggestion. hula_dancer73 (aka Hi Girl)",1.7,3.4,P
epilepsy_exchange,2333_73,"Hi Meg, I had a nice Thanksgiving at my mom's. My brother did most of the cooking, while his fiancee and me cleaned up the mess. I still have food left over. It 's been leftovers since Thursday. That's cool with me. Headaches are gone but something else is amiss. So sorry to hear that. Possibly your depression is due to your concern/love for your father-in-law. That wouldn't surprise anyone. I do not mind your releasing those feelings . There is more to our lives than ep. We do have other things to deal with. Please continue to share your thoughts and concerns with us. I'm sure Cody appreciates you being there for him and his family. My best to them also. Have you checked for web for cancer support groups? This might also help you with your fears/concerns or whatever. angie",4.4,3.7,F
epilepsy_exchange,1036_0,"Hello Jean, 2 seizures qaulifies as Epilepsy in most cases. But there is also another disorder that mimics seizures. Non-epileptic/pseudo seizures are just as real & just as dangerous. The difference is Epilepsy involves misfiring of electrical elements in our head that (sometimes) show up on our diagnostic tests (EEG &/or MRI) I have more info posted under Resources. Epilepsy & Hope & other sites. Problem: You can have both. Another good link: Questions for your DR. Please, start a Journal. More info under Tips as to what to include & Why. Another suggestion: Consider having a camcorder ready & charged to capture an 'episode'. Educate yourself about all aspects of Epilepsy. Columbia University Researchers found that headaches/migraines are/can be linked to Seizures. Then, seek another opinion. Seriously, we have all been on the DR merrygoround. It's just a matter of finding one who listens & will discuss your concerns. Keep us posted. Know I care. Love Candi",2.8,5.3,P
epilepsy_exchange,1359_2,"Hi tealotv, Well, hopefully, he will read this link I am sending you. And Yes, I know what's it like to convince someone they Need Help Now! I don't envy you. :( Suggestion: Beg or borrow a Cam corder & it keep it charged & in a convenient location. :) Or purchase a spy cam & set it up in his room. :) These recordings will be useful to a DR, if he ever changes his mind. :) How Do Seizures Damage the Brain? http://www.ehow.com/how-does_4598154_seizures-damage-the-brain.html And since you have been w/ him during his most recent episodes, learn proper seizure first Aide, (I left a link in Granma's? thread. :)), time his incidents & record them for Him! Ask him some questions about his day. What he ate, any caffeine, etc. :) Love Candi",2.4,5.7,F
parkinsons_disease_exchange,1047_2,"I have never heard of teeth damage with artane. However, it may be that he developed such dry mouth that it caused damage to the teeth. I would not worry about this result, unless you have severe dry mouth.",1.9,4.4,F
parkinsons_disease_exchange,1048_1,"Worn1, I sort of figured that might be the reason. Since I am not able to tolerate the \usual\"" PD medications, I just have to work through it. It's the same type of \""freezing\"" that happens with my mouth and diaphragm. Oh well.....thanks.""",1.1,2.1,C
parkinsons_disease_exchange,806_0,"Hi, Joel I am sorry to read of your pain. It appears to be worse on your right side. If that is the side most affected by PD, then adjusting PD medications may be helpful. Let's try to figure this out: 1) Is the worst pain on the heel, or do you have pain on the soles of your feet or toe curling? 2) Does the pain get better with PD medications? 3) Is the pain burning (like a diabetic neuropathy), cramping (like in PD) or knifelike (like a bone spur)? Cramping pain may benefit from higher doses of levodopa. Burning pain will require a neurology evaluation for neuropathy. Knifelike pain may benefit from a lidocaine patch over the heel. Let me know.",3.1,4.9,P
parkinsons_disease_exchange,1104_11,"that post above is from me, lovedogs....my fingers sort of hit both options for posting and I wound up showing up at anonymous! Oh well...",1.1,1.1,F
parkinsons_disease_exchange,1218_0,Hi jwp86....has John had any physical therapy in the hospital? It sounds like at the very least he needs to have some gentle range of motion exercises done while he is in bed. The Dementia is adding to the problem I have no doubt. I assume before he went into the hospital is was walking?,1.4,3.8,F
parkinsons_disease_exchange,922_5,"Sparky Glad to hear from you. Do you have gardens or somewhere you could sit out side. If so why not take up painting. or just listen to books on tapes, cd or on one of the new computer tablets. It would also give you a chance to meet new people. Have you thought about exercising in a pool. I know you can not do it on your own but there should be a trainer of some sorts who could help. Have you thought about the tandem bike? It usually takes me awhile to loosen up after sleeping but I have found the more I move the easier it becomes. I'm sorry to hear you are not a pet person. Dogs attract people and break the ice so to speak. My shadow who is a border collie mix is a runner. Every chance he gets he escapes and introduces himself to the neighbors. I have met more of my neighbors since shadow came into our home than I had for the last few years. Working nites does not exactly leave me any time to socialize as my schedule is totally oposite of the neighbors. But that is going to change as I start working days on monday. W",3.0,3.8,F
